id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O034289,01/09/2024,P00952,2,Marseille,Livré,26/09/2024,Livraison incomplète
O034290,28/12/2024,P00467,1,Lyon,Expédié,,
O034291,27/12/2024,P00284,5,Marseille,Livré,,
O034292,12/12/2024,P00357,1,Marseille,Livré,17/12/2024,Client insatisfait
O034293,02/03/2024,P00417,1,Paris,Expédié,,
O034296,14/12/2024,P00305,2,Paris,Livré,,
O034298,20/01/2024,P00802,5,Paris,Expédié,,
O034299,07/03/2024,P00846,10,Paris,Expédié,27/03/2024,Mauvaise référence
O034300,22/11/2024,P00710,8,Marseille,Livré,,
O034301,02/09/2024,P00633,1,Paris,Livré,,
O034302,28/12/2024,P00507,3,Lyon,Livré,,
O034303,26/12/2024,P00810,1,Paris,Expédié,,
O034304,10/10/2024,P00370,2,Paris,Livré,,
O034305,14/11/2024,P00710,8,Marseille,Livré,,
O034306,09/10/2024,P00175,3,Marseille,Expédié,,
O034307,20/10/2024,P00387,1,Paris,Livré,,
O034308,17/04/2024,P00446,2,Paris,Expédié,,
O034310,26/10/2024,P00948,1,Marseille,Livré,,
O034311,08/11/2024,P00948,2,Lyon,Expédié,,
O034312,08/11/2024,P00859,3,Paris,Livré,,
O034313,23/09/2024,P00654,2,Lyon,Livré,14/10/2024,Client insatisfait
O034314,29/11/2024,P00518,12,Marseille,Expédié,,
O034315,12/12/2024,P00603,3,Lyon,Livré,,
O034316,12/04/2024,P00594,10,Marseille,Livré,,
O034317,01/12/2024,P00970,8,Marseille,Livré,,
O034319,31/03/2024,P00729,5,Paris,Livré,,
O034321,16/03/2024,P00372,3,Marseille,Livré,,
O034323,13/11/2024,P00024,1,Lyon,Livré,,
O034324,18/02/2024,P00278,5,Lyon,Livré,,
O034325,10/03/2024,P00506,2,Marseille,Expédié,,
O034326,20/02/2024,P00046,1,Paris,Livré,,
O034327,23/11/2024,P00105,2,Paris,Livré,,
O034329,16/12/2024,P00971,8,Marseille,Expédié,,
O034330,01/06/2024,P00184,15,Paris,Livré,,
O034331,19/12/2024,P00629,2,Marseille,Expédié,,
O034333,09/11/2024,P00767,3,Paris,Livré,,
O034334,10/03/2024,P00633,10,Lyon,Livré,,
O034335,23/02/2024,P00952,2,Paris,Livré,,
O034336,07/12/2024,P00764,1,Paris,Livré,,
O034337,20/08/2024,P00014,2,Paris,Expédié,,
O034338,07/01/2024,P00535,12,Marseille,Livré,,
O034339,19/11/2024,P00653,1,Paris,Livré,,
O034340,02/12/2024,P00036,2,Marseille,Livré,,
O034341,27/06/2024,P00118,3,Paris,Expédié,,
O034342,04/12/2024,P00140,10,Lyon,Livré,,
O034343,18/02/2024,P00212,12,Marseille,Livré,,
O034344,07/12/2024,P00417,2,Paris,Livré,,
O034345,26/11/2024,P00551,12,Lyon,Expédié,,
O034346,16/11/2024,P00143,1,Paris,Expédié,,
O034347,15/12/2024,P00939,1,Paris,Livré,,
O034348,03/01/2024,P00032,15,Paris,Livré,,
O034349,10/03/2024,P00601,3,Paris,Livré,,
O034350,07/03/2024,P00582,1,Marseille,Expédié,,
O034351,22/12/2024,P00933,3,Lyon,Livré,,
O034352,30/12/2024,P00121,8,Lyon,Livré,,
O034354,21/10/2024,P00654,10,Marseille,Livré,,
O034355,12/10/2024,P00152,10,Lyon,Livré,,
O034356,26/11/2024,P00567,3,Paris,Livré,,
O034357,13/03/2024,P00933,10,Marseille,Livré,,
O034358,07/12/2024,P00948,3,Paris,Livré,,
O034359,24/11/2024,P00010,5,Paris,Livré,,
O034360,01/01/2024,P00906,8,Paris,Expédié,26/01/2024,Livraison incomplète
O034361,14/02/2024,P00912,2,Marseille,Expédié,,
O034362,09/08/2024,P00643,1,Paris,Expédié,,
O034363,05/02/2024,P00233,2,Marseille,Expédié,,
O034364,04/06/2024,P00594,5,Marseille,Livré,,
O034365,07/11/2024,P00809,1,Paris,Livré,,
O034366,09/09/2024,P00671,1,Paris,Livré,,
O034367,15/09/2024,P00701,2,Marseille,Expédié,,
O034369,17/11/2024,P00831,1,Lyon,Expédié,,
O034370,04/11/2024,P00188,8,Lyon,Livré,,
O034371,05/11/2024,P00263,2,Marseille,Expédié,,
O034372,10/09/2024,P00506,1,Marseille,Expédié,,
O034373,08/09/2024,P00729,5,Paris,Expédié,,
O034374,03/12/2024,P00811,10,Lyon,Expédié,,
O034375,22/12/2024,P00541,1,Lyon,Livré,,
O034376,02/12/2024,P00150,1,Lyon,Livré,19/12/2024,Mauvaise référence
O034379,21/10/2024,P00659,15,Marseille,Livré,,
O034380,04/03/2024,P00175,2,Lyon,Livré,,
O034382,08/02/2024,P00839,12,Paris,Livré,,
O034384,11/10/2024,P00754,2,Lyon,Livré,,
O034385,12/11/2024,P00488,1,Marseille,Expédié,30/11/2024,Client insatisfait
O034387,01/12/2024,P00550,1,Marseille,Livré,,
O034388,13/12/2024,P00004,1,Paris,Livré,,
O034389,31/03/2024,P00093,12,Marseille,Livré,,
O034390,28/08/2024,P00277,15,Marseille,Livré,,
O034391,29/12/2024,P00212,15,Paris,Expédié,,
O034392,24/09/2024,P00943,10,Marseille,Livré,06/10/2024,Livraison incomplète
O034393,29/12/2024,P00188,10,Paris,Expédié,,
O034394,05/12/2024,P00108,5,Paris,Expédié,,
O034395,24/01/2024,P00859,10,Paris,Livré,,
O034396,28/11/2024,P00233,1,Lyon,Livré,,
O034397,13/12/2024,P00343,2,Paris,Livré,,
O034398,13/01/2024,P00318,5,Lyon,Livré,,
O034399,31/03/2024,P00620,10,Marseille,Livré,,
O034401,28/12/2024,P00306,5,Lyon,Livré,,
O034402,20/07/2024,P00834,10,Paris,Livré,,
O034403,28/10/2024,P00740,3,Paris,Expédié,,
O034404,15/10/2024,P00941,5,Marseille,Livré,,
O034405,16/12/2024,P00921,15,Lyon,Livré,,
O034406,11/11/2024,P00921,1,Paris,Livré,,
O034407,30/03/2024,P00063,12,Paris,Livré,,
O034408,10/04/2024,P00551,3,Lyon,Livré,,
O034409,24/11/2024,P00707,5,Lyon,Expédié,,
O034410,09/12/2024,P00488,10,Paris,Expédié,,
O034413,20/04/2024,P00796,2,Marseille,Livré,,
O034414,01/07/2024,P00933,2,Paris,Livré,,
O034415,21/03/2024,P00707,3,Lyon,Expédié,,
O034416,30/11/2024,P00620,1,Marseille,Expédié,,
O034417,02/11/2024,P00630,3,Marseille,Livré,,
O034418,28/10/2024,P00737,2,Marseille,Expédié,,
O034420,22/12/2024,P00488,12,Marseille,Expédié,16/01/2025,Produit abîmé
O034421,26/09/2024,P00810,1,Lyon,Livré,,
O034422,18/12/2024,P00398,3,Paris,Livré,,
O034423,28/02/2024,P00563,15,Lyon,Livré,,
O034424,20/12/2024,P00414,12,Paris,Expédié,,
O034425,21/12/2024,P00876,5,Lyon,Expédié,03/01/2025,Mauvaise référence
O034426,29/12/2024,P00398,3,Paris,Livré,,
O034427,31/10/2024,P00149,2,Lyon,Expédié,,
O034428,15/11/2024,P00398,2,Lyon,Livré,,
O034429,10/01/2024,P00330,1,Lyon,Livré,,
O034430,07/12/2024,P00475,8,Marseille,Livré,,
O034431,28/10/2024,P00220,2,Marseille,Livré,,
O034432,18/10/2024,P00017,5,Lyon,Expédié,,
O034433,03/11/2024,P00339,2,Paris,Expédié,,
O034434,06/02/2024,P00416,3,Paris,Livré,,
O034435,20/07/2024,P00503,3,Marseille,Livré,,
O034437,01/10/2024,P00503,8,Marseille,Livré,,
O034438,30/11/2024,P00330,1,Paris,Livré,,
O034439,26/06/2024,P00973,2,Marseille,Livré,,
O034441,27/10/2024,P00374,1,Paris,Livré,,
O034442,29/12/2024,P00480,1,Lyon,Expédié,,
O034443,14/12/2024,P00536,5,Marseille,Expédié,29/12/2024,Client insatisfait
O034444,11/11/2024,P00948,1,Marseille,Expédié,,
O034445,17/01/2024,P00355,1,Lyon,Expédié,,
O034446,22/02/2024,P00974,12,Paris,Livré,,
O034447,13/09/2024,P00754,3,Lyon,Expédié,,
O034448,28/12/2024,P00441,1,Marseille,Livré,,
O034449,29/12/2024,P00353,1,Paris,Livré,,
O034451,19/11/2024,P00973,1,Marseille,Livré,,
O034453,08/03/2024,P00876,3,Paris,Expédié,,
O034454,10/12/2024,P00948,5,Lyon,Livré,,
O034456,23/02/2024,P00252,5,Paris,Livré,,
O034457,19/10/2024,P00011,1,Lyon,Expédié,,
O034459,28/09/2024,P00016,5,Lyon,Livré,,
O034460,10/10/2024,P00541,2,Marseille,Expédié,,
O034461,28/05/2024,P00212,3,Marseille,Livré,,
O034462,16/11/2024,P00002,8,Paris,Expédié,,
O034463,09/11/2024,P00981,2,Paris,Expédié,,
O034464,16/12/2024,P00349,1,Paris,Livré,,
O034466,26/08/2024,P00802,10,Lyon,Expédié,,
O034467,30/09/2024,P00873,1,Paris,Livré,,
O034468,18/12/2024,P00470,2,Marseille,Livré,,
O034469,12/12/2024,P00413,5,Lyon,Livré,,
O034470,10/12/2024,P00417,5,Lyon,Livré,,
O034471,18/12/2024,P00272,8,Lyon,Expédié,,
O034472,24/04/2024,P00355,1,Marseille,Livré,,
O034474,10/12/2024,P00398,2,Lyon,Livré,,
O034475,29/12/2024,P00135,1,Paris,Expédié,,
O034476,10/11/2024,P00220,3,Lyon,Expédié,,
O034477,05/06/2024,P00759,2,Lyon,Livré,,
O034478,13/09/2024,P00330,5,Marseille,Livré,,
O034480,29/07/2024,P00811,1,Paris,Livré,,
O034481,06/10/2024,P00810,1,Lyon,Expédié,,
O034482,26/12/2024,P00280,2,Lyon,Livré,,
O034483,26/05/2024,P00778,15,Marseille,Expédié,,
O034484,13/03/2024,P00118,12,Lyon,Livré,,
O034485,06/11/2024,P00809,20,Marseille,Expédié,,
O034486,23/04/2024,P00680,2,Marseille,Livré,,
O034487,03/11/2024,P00193,1,Paris,Livré,13/11/2024,Livraison incomplète
O034488,23/05/2024,P00140,2,Marseille,Livré,,
O034489,18/11/2024,P00550,5,Lyon,Livré,,
O034490,23/02/2024,P00080,1,Marseille,Livré,,
O034491,11/11/2024,P00691,2,Paris,Livré,,
O034492,08/12/2024,P00924,1,Lyon,Livré,,
O034493,17/12/2024,P00859,3,Paris,Livré,,
O034494,15/11/2024,P00490,1,Paris,Livré,,
O034495,02/03/2024,P00943,1,Marseille,Expédié,,
O034496,18/11/2024,P00044,2,Paris,Expédié,,
O034497,24/12/2024,P00044,2,Lyon,Expédié,,
O034498,01/02/2024,P00921,3,Marseille,Livré,,
O034499,31/10/2024,P00603,8,Lyon,Expédié,,
O034500,16/06/2024,P00759,1,Lyon,Expédié,,
O034501,26/12/2024,P00025,8,Marseille,Expédié,,
O034503,17/12/2024,P00881,1,Marseille,Livré,,
O034504,16/10/2024,P00776,2,Paris,Livré,,
O034505,26/02/2024,P00175,3,Paris,Livré,,
O034506,05/01/2024,P00477,15,Paris,Livré,,
O034507,13/08/2024,P00811,3,Paris,Livré,,
O034508,20/01/2024,P00484,1,Lyon,Livré,,
O034511,07/11/2024,P00193,3,Marseille,Livré,,
O034512,04/10/2024,P00831,2,Lyon,Expédié,,
O034513,22/03/2024,P00455,3,Marseille,Livré,,
O034514,23/07/2024,P00881,1,Lyon,Expédié,,
O034515,23/02/2024,P00212,3,Paris,Livré,,
O034516,25/12/2024,P00696,1,Lyon,Livré,,
O034518,31/08/2024,P00052,8,Paris,Expédié,,
O034520,05/12/2024,P00009,3,Marseille,Expédié,,
O034521,28/02/2024,P00804,1,Marseille,Expédié,,
O034522,18/03/2024,P00754,10,Lyon,Expédié,,
O034523,09/10/2024,P00003,5,Lyon,Livré,,
O034524,14/08/2024,P00658,2,Lyon,Livré,,
O034526,08/05/2024,P00373,1,Paris,Livré,,
O034527,05/12/2024,P00168,5,Lyon,Livré,,
O034529,15/09/2024,P00893,2,Lyon,Expédié,,
O034530,07/02/2024,P00729,12,Paris,Livré,,
O034531,14/12/2024,P00515,1,Paris,Livré,,
O034532,10/11/2024,P00742,1,Marseille,Livré,,
O034533,25/06/2024,P00357,15,Paris,Livré,,
O034534,22/01/2024,P00158,15,Paris,Livré,,
O034535,22/05/2024,P00893,1,Lyon,Livré,,
O034536,18/05/2024,P00222,5,Lyon,Livré,,
O034537,12/12/2024,P00962,1,Paris,Expédié,,
O034538,30/12/2024,P00738,5,Lyon,Livré,,
O034539,04/01/2024,P00957,10,Lyon,Livré,,
O034540,06/04/2024,P00884,1,Paris,Livré,,
O034541,11/04/2024,P00658,1,Paris,Expédié,,
O034543,09/11/2024,P00751,1,Lyon,Livré,,
O034544,11/02/2024,P00088,1,Paris,Expédié,,
O034545,10/08/2024,P00233,1,Marseille,Expédié,,
O034546,11/10/2024,P00810,8,Marseille,Livré,,
O034548,20/09/2024,P00039,2,Marseille,Livré,,
O034549,29/02/2024,P00603,3,Lyon,Livré,,
O034550,11/09/2024,P00653,8,Paris,Livré,,
O034551,24/01/2024,P00370,3,Lyon,Livré,,
O034552,29/11/2024,P00893,2,Paris,Livré,,
O034553,06/12/2024,P00688,1,Lyon,Livré,,
O034554,29/01/2024,P00085,3,Paris,Livré,,
O034555,11/02/2024,P00169,1,Marseille,Livré,,
O034556,07/12/2024,P00037,8,Paris,Livré,,
O034557,12/01/2024,P00082,2,Paris,Livré,,
O034558,15/11/2024,P00532,5,Lyon,Livré,24/11/2024,Produit abîmé
O034559,10/12/2024,P00099,5,Paris,Livré,,
O034560,20/09/2024,P00190,5,Paris,Livré,,
O034561,16/03/2024,P00623,2,Marseille,Livré,,
O034562,02/08/2024,P00093,2,Paris,Expédié,,
O034563,22/09/2024,P00039,10,Marseille,Livré,,
O034564,26/11/2024,P00377,1,Lyon,Livré,,
O034566,15/04/2024,P00846,1,Marseille,Livré,,
O034567,16/09/2024,P00701,5,Lyon,Livré,,
O034568,29/12/2024,P00258,8,Marseille,Livré,19/01/2025,Mauvaise référence
O034569,08/10/2024,P00035,2,Lyon,Livré,,
O034570,21/10/2024,P00024,5,Lyon,Livré,,
O034571,02/08/2024,P00435,3,Lyon,Livré,,
O034572,16/11/2024,P00732,1,Paris,Expédié,,
O034573,05/12/2024,P00986,5,Paris,Livré,,
O034575,28/03/2024,P00140,8,Paris,Expédié,,
O034576,15/01/2024,P00631,20,Paris,Livré,,
O034577,08/03/2024,P00170,1,Lyon,Livré,,
O034578,14/08/2024,P00159,5,Lyon,Livré,,
O034579,22/09/2024,P00751,2,Paris,Livré,,
O034580,01/11/2024,P00341,1,Marseille,Livré,,
O034581,24/10/2024,P00047,5,Lyon,Livré,,
O034582,29/09/2024,P00105,1,Marseille,Livré,08/10/2024,Livraison incomplète
O034584,25/12/2024,P00207,2,Lyon,Livré,,
O034585,23/01/2024,P00630,2,Marseille,Livré,,
O034586,20/12/2024,P00321,2,Marseille,Livré,,
O034588,17/03/2024,P00541,3,Marseille,Livré,,
O034590,21/11/2024,P00008,2,Lyon,Expédié,26/11/2024,Produit abîmé
O034591,18/12/2024,P00941,3,Lyon,Livré,14/01/2025,Livraison incomplète
O034592,09/01/2024,P00558,1,Lyon,Livré,,
O034593,31/12/2024,P00268,5,Lyon,Livré,,
O034594,01/11/2024,P00348,10,Lyon,Livré,,
O034595,08/02/2024,P00846,1,Lyon,Livré,,
O034596,15/04/2024,P00526,3,Marseille,Expédié,,
O034597,08/09/2024,P00881,5,Paris,Livré,,
O034599,27/04/2024,P00478,3,Paris,Livré,,
O034601,03/02/2024,P00032,2,Lyon,Livré,,
O034602,09/12/2024,P00364,5,Paris,Livré,,
O034603,12/12/2024,P00233,1,Lyon,Expédié,,
O034604,17/11/2024,P00462,2,Paris,Livré,,
O034605,29/12/2024,P00809,3,Paris,Livré,,
O034607,18/05/2024,P00615,1,Lyon,Expédié,11/06/2024,Produit abîmé
O034608,12/03/2024,P00792,3,Marseille,Expédié,,
O034609,24/06/2024,P00878,5,Paris,Livré,,
O034611,17/02/2024,P00012,8,Paris,Livré,,
O034612,28/11/2024,P00707,1,Paris,Expédié,,
O034613,15/10/2024,P00220,20,Marseille,Expédié,,
O034614,01/12/2024,P00234,5,Paris,Livré,,
O034615,26/06/2024,P00462,2,Marseille,Livré,,
O034617,01/12/2024,P00037,1,Marseille,Livré,24/12/2024,Mauvaise référence
O034618,19/10/2024,P00413,3,Lyon,Expédié,,
O034619,18/12/2024,P00330,10,Lyon,Livré,,
O034620,21/11/2024,P00604,3,Paris,Livré,,
O034622,23/07/2024,P00612,5,Lyon,Expédié,,
O034624,23/12/2024,P00791,2,Marseille,Livré,,
O034625,31/03/2024,P00284,2,Paris,Livré,,
O034626,19/05/2024,P00490,2,Marseille,Livré,,
O034627,31/12/2024,P00653,5,Paris,Livré,,
O034628,19/11/2024,P00136,2,Lyon,Expédié,,
O034629,21/04/2024,P00527,1,Marseille,Livré,,
O034630,13/08/2024,P00575,2,Lyon,Livré,,
O034631,21/12/2024,P00099,10,Marseille,Livré,,
O034632,25/02/2024,P00055,8,Lyon,Livré,,
O034633,09/10/2024,P00280,2,Lyon,Livré,,
O034634,29/11/2024,P00152,12,Marseille,Expédié,,
O034635,03/04/2024,P00912,1,Paris,Livré,,
O034636,14/09/2024,P00400,1,Lyon,Livré,,
O034637,24/09/2024,P00032,1,Marseille,Expédié,,
O034638,25/12/2024,P00767,1,Paris,Livré,,
O034639,23/11/2024,P00765,1,Marseille,Expédié,,
O034640,19/09/2024,P00511,5,Lyon,Expédié,,
O034641,09/01/2024,P00633,5,Marseille,Expédié,,
O034642,14/01/2024,P00396,5,Lyon,Livré,,
O034643,10/12/2024,P00620,5,Marseille,Expédié,,
O034644,20/05/2024,P00152,8,Lyon,Expédié,,
O034645,24/05/2024,P00240,1,Paris,Expédié,,
O034647,20/04/2024,P00550,5,Paris,Livré,,
O034648,25/10/2024,P00742,3,Lyon,Livré,,
O034649,22/12/2024,P00957,15,Paris,Expédié,,
O034650,29/10/2024,P00140,1,Marseille,Livré,,
O034651,06/05/2024,P00767,1,Lyon,Expédié,,
O034652,30/12/2024,P00778,5,Marseille,Livré,,
O034653,22/11/2024,P00604,8,Paris,Livré,,
O034654,13/03/2024,P00912,2,Lyon,Livré,19/03/2024,Mauvaise référence
O034655,18/03/2024,P00751,3,Paris,Expédié,,
O034656,19/12/2024,P00693,1,Paris,Expédié,,
O034657,05/12/2024,P00090,15,Lyon,Livré,,
O034658,13/09/2024,P00944,1,Paris,Livré,,
O034659,19/02/2024,P00379,1,Marseille,Livré,,
O034660,18/05/2024,P00463,1,Lyon,Livré,,
O034661,28/08/2024,P00152,2,Marseille,Expédié,,
O034662,22/02/2024,P00560,1,Lyon,Expédié,,
O034663,23/05/2024,P00357,8,Lyon,Livré,,
O034664,24/10/2024,P00338,12,Paris,Livré,,
O034665,22/12/2024,P00330,2,Marseille,Expédié,05/01/2025,Livraison incomplète
O034666,10/12/2024,P00503,5,Marseille,Expédié,,
O034667,27/11/2024,P00535,1,Lyon,Expédié,09/12/2024,Mauvaise référence
O034668,18/12/2024,P00846,2,Paris,Livré,,
O034669,24/12/2024,P00526,2,Paris,Livré,,
O034671,21/07/2024,P00234,1,Marseille,Livré,,
O034672,28/01/2024,P00809,5,Lyon,Livré,,
O034673,19/03/2024,P00905,1,Paris,Livré,,
O034674,14/03/2024,P00069,10,Lyon,Expédié,,
O034675,10/12/2024,P00373,5,Marseille,Livré,,
O034676,30/08/2024,P00324,5,Marseille,Livré,,
O034677,18/11/2024,P00923,12,Lyon,Expédié,,
O034679,14/08/2024,P00778,15,Paris,Livré,,
O034680,04/01/2024,P00135,3,Marseille,Livré,,
O034681,27/12/2024,P00910,3,Paris,Livré,,
O034682,12/09/2024,P00541,2,Lyon,Livré,,
O034683,11/10/2024,P00387,5,Paris,Livré,,
O034685,10/10/2024,P00136,3,Lyon,Livré,,
O034687,19/12/2024,P00121,12,Paris,Livré,,
O034688,01/12/2024,P00770,1,Marseille,Livré,,
O034689,31/10/2024,P00343,2,Paris,Livré,,
O034691,24/12/2024,P00490,2,Marseille,Livré,,
O034692,13/12/2024,P00532,8,Paris,Expédié,,
O034693,23/12/2024,P00612,1,Marseille,Livré,,
O034695,26/12/2024,P00121,3,Lyon,Livré,,
O034696,02/01/2024,P00398,2,Marseille,Expédié,,
O034697,08/12/2024,P00811,1,Paris,Livré,,
O034698,01/10/2024,P00366,2,Marseille,Livré,,
O034699,15/05/2024,P00175,3,Marseille,Livré,,
O034701,06/02/2024,P00194,1,Marseille,Livré,,
O034702,10/02/2024,P00646,3,Marseille,Livré,,
O034703,17/04/2024,P00466,15,Paris,Expédié,,
O034704,23/12/2024,P00403,15,Lyon,Livré,,
O034705,01/11/2024,P00290,3,Paris,Livré,,
O034706,25/10/2024,P00379,3,Lyon,Livré,,
O034707,27/07/2024,P00831,2,Marseille,Expédié,,
O034708,18/04/2024,P00357,20,Paris,Livré,,
O034709,14/12/2024,P00654,2,Lyon,Livré,10/01/2025,Mauvaise référence
O034710,28/03/2024,P00802,3,Paris,Expédié,,
O034711,02/04/2024,P00510,1,Lyon,Livré,,
O034712,27/12/2024,P00175,2,Paris,Livré,,
O034713,28/06/2024,P00243,1,Marseille,Livré,,
O034714,06/12/2024,P00417,8,Marseille,Livré,,
O034716,10/12/2024,P00699,3,Paris,Livré,,
O034717,30/10/2024,P00373,3,Paris,Expédié,,
O034718,05/11/2024,P00740,2,Paris,Livré,,
O034719,28/12/2024,P00732,8,Marseille,Livré,,
O034720,07/08/2024,P00414,1,Lyon,Livré,22/08/2024,Produit abîmé
O034721,13/08/2024,P00337,2,Lyon,Livré,,
O034722,13/09/2024,P00778,5,Marseille,Livré,,
O034723,05/01/2024,P00250,12,Lyon,Expédié,,
O034724,14/12/2024,P00693,1,Paris,Livré,,
O034725,12/10/2024,P00981,3,Paris,Livré,,
O034726,26/05/2024,P00991,3,Marseille,Livré,,
O034728,16/12/2024,P00212,10,Paris,Livré,,
O034729,26/10/2024,P00846,1,Lyon,Livré,,
O034730,16/08/2024,P00284,2,Paris,Livré,,
O034731,14/05/2024,P00931,1,Lyon,Expédié,30/05/2024,Produit abîmé
O034732,16/11/2024,P00732,1,Lyon,Livré,,
O034733,18/08/2024,P00296,1,Paris,Livré,,
O034734,29/02/2024,P00414,15,Lyon,Expédié,,
O034735,15/06/2024,P00294,1,Paris,Expédié,,
O034738,19/08/2024,P00738,12,Lyon,Livré,,
O034739,02/07/2024,P00521,1,Lyon,Livré,,
O034740,16/12/2024,P00008,12,Paris,Livré,,
O034741,05/08/2024,P00792,5,Lyon,Livré,,
O034742,10/04/2024,P00973,1,Lyon,Expédié,,
O034743,30/12/2024,P00105,3,Paris,Livré,,
O034744,06/06/2024,P00445,2,Marseille,Expédié,,
O034745,21/11/2024,P00136,2,Paris,Livré,,
O034746,28/12/2024,P00526,2,Marseille,Expédié,,
O034747,03/12/2024,P00296,2,Lyon,Livré,,
O034748,18/09/2024,P00398,5,Lyon,Livré,08/10/2024,Mauvaise référence
O034750,12/11/2024,P00968,8,Marseille,Expédié,,
O034752,23/11/2024,P00143,2,Paris,Expédié,,
O034753,02/12/2024,P00144,12,Lyon,Livré,,
O034754,17/11/2024,P00135,12,Marseille,Livré,,
O034756,01/01/2024,P00105,1,Marseille,Livré,,
O034757,22/12/2024,P00435,1,Paris,Expédié,,
O034758,13/07/2024,P00334,2,Paris,Livré,,
O034759,07/09/2024,P00320,3,Lyon,Expédié,,
O034764,20/10/2024,P00029,2,Paris,Expédié,,
O034765,13/11/2024,P00886,2,Paris,Livré,,
O034767,04/12/2024,P00254,5,Paris,Livré,,
O034768,14/09/2024,P00938,5,Lyon,Livré,,
O034769,11/11/2024,P00971,1,Marseille,Livré,,
O034771,13/07/2024,P00859,10,Lyon,Livré,,
O034772,22/11/2024,P00986,5,Marseille,Livré,14/12/2024,Mauvaise référence
O034773,22/01/2024,P00518,2,Lyon,Livré,,
O034774,05/12/2024,P00931,5,Lyon,Livré,02/01/2025,Livraison incomplète
O034775,13/02/2024,P00738,1,Marseille,Livré,,
O034776,31/12/2024,P00090,3,Marseille,Livré,,
O034777,05/12/2024,P00733,1,Paris,Expédié,,
O034778,08/09/2024,P00890,1,Marseille,Livré,,
O034779,16/07/2024,P00605,2,Marseille,Livré,,
O034780,23/11/2024,P00792,1,Paris,Livré,,
O034781,29/09/2024,P00921,5,Lyon,Expédié,,
O034782,21/12/2024,P00841,5,Paris,Livré,,
O034783,01/11/2024,P00746,1,Paris,Livré,,
O034785,14/12/2024,P00047,1,Marseille,Expédié,,
O034786,19/11/2024,P00106,8,Lyon,Expédié,,
O034787,26/01/2024,P00751,1,Marseille,Livré,05/02/2024,Produit abîmé
O034789,25/09/2024,P00140,2,Marseille,Expédié,,
O034790,08/12/2024,P00536,3,Marseille,Livré,,
O034791,11/01/2024,P00466,8,Lyon,Livré,,
O034792,30/12/2024,P00831,10,Marseille,Expédié,,
O034793,09/12/2024,P00952,8,Lyon,Livré,,
O034794,14/12/2024,P00029,1,Lyon,Expédié,,
O034795,04/09/2024,P00509,8,Marseille,Livré,,
O034796,31/12/2024,P00106,1,Paris,Expédié,,
O034797,18/10/2024,P00277,1,Paris,Livré,,
O034798,26/03/2024,P00681,3,Marseille,Livré,,
O034799,09/09/2024,P00473,5,Paris,Expédié,,
O034800,06/10/2024,P00893,1,Lyon,Livré,,
O034801,22/08/2024,P00170,1,Lyon,Expédié,,
O034802,24/03/2024,P00612,8,Marseille,Livré,09/04/2024,Livraison incomplète
O034803,04/09/2024,P00778,10,Marseille,Expédié,,
O034804,28/12/2024,P00152,5,Lyon,Livré,,
O034805,11/01/2024,P00551,2,Lyon,Livré,,
O034806,13/10/2024,P00754,10,Paris,Livré,,
O034807,04/10/2024,P00216,8,Marseille,Livré,,
O034808,18/12/2024,P00975,3,Marseille,Expédié,,
O034809,12/12/2024,P00536,2,Paris,Livré,,
O034810,16/04/2024,P00012,1,Paris,Expédié,,
O034811,05/09/2024,P00846,2,Paris,Livré,,
O034812,22/04/2024,P00449,2,Lyon,Livré,,
O034813,20/10/2024,P00226,2,Marseille,Livré,,
O034814,25/09/2024,P00254,3,Paris,Livré,,
O034815,16/11/2024,P00452,1,Lyon,Livré,,
O034816,16/12/2024,P00175,8,Lyon,Expédié,,
O034817,17/12/2024,P00780,1,Paris,Expédié,,
O034818,11/12/2024,P00286,3,Marseille,Livré,,
O034821,11/02/2024,P00198,8,Paris,Livré,,
O034822,24/07/2024,P00507,3,Paris,Livré,,
O034823,23/01/2024,P00451,2,Marseille,Livré,,
O034824,20/01/2024,P00873,3,Marseille,Livré,,
O034825,17/01/2024,P00678,10,Paris,Livré,,
O034826,29/03/2024,P00613,20,Lyon,Expédié,,
O034827,26/11/2024,P00176,5,Lyon,Expédié,,
O034828,20/09/2024,P00343,8,Marseille,Livré,,
O034829,12/10/2024,P00212,1,Marseille,Livré,,
O034831,14/12/2024,P00384,10,Paris,Livré,,
O034832,08/10/2024,P00008,15,Marseille,Livré,,
O034833,29/10/2024,P00381,3,Lyon,Livré,,
O034834,10/02/2024,P00780,8,Lyon,Livré,,
O034835,31/05/2024,P00671,3,Lyon,Livré,25/06/2024,Mauvaise référence
O034836,26/09/2024,P00418,2,Marseille,Livré,,
O034837,26/11/2024,P00009,10,Lyon,Livré,,
O034838,05/12/2024,P00410,3,Marseille,Expédié,,
O034839,27/04/2024,P00355,3,Lyon,Livré,,
O034840,18/11/2024,P00488,5,Marseille,Livré,,
O034841,16/08/2024,P00699,10,Paris,Livré,,
O034843,15/11/2024,P00301,8,Lyon,Livré,,
O034844,19/09/2024,P00506,1,Paris,Livré,,
O034845,23/12/2024,P00962,3,Lyon,Expédié,,
O034846,22/08/2024,P00876,20,Paris,Livré,,
O034847,01/01/2024,P00490,3,Paris,Expédié,,
O034848,03/03/2024,P00037,12,Marseille,Livré,,
O034849,16/02/2024,P00128,8,Marseille,Expédié,,
