id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O043293,2024-08-17,P00319,10,Marseille,Expédié,2024-09-07,Produit abîmé
O043294,2024-04-30,P00122,1,Marseille,Livré,2024-05-13,Livraison incomplète
O043295,2024-10-25,P00470,1,Paris,Expédié,null,null
O043296,2024-02-29,P00968,1,Marseille,Expédié,2024-03-18,Produit abîmé
O043297,2024-12-13,P00016,2,Lyon,Livré,null,null
O043298,2024-04-16,P00652,8,Paris,Livré,null,null
O043299,2024-02-09,P00472,1,Marseille,Expédié,null,null
O043300,2024-01-03,P00981,3,Paris,Livré,null,null
O043301,2024-10-18,P00503,1,Paris,Expédié,2024-11-12,Produit abîmé
O043302,2024-08-09,P00205,3,Marseille,Livré,null,null
O043303,2024-04-06,P00535,1,Marseille,Livré,2024-04-11,Mauvaise référence
O043305,2024-02-16,P00387,1,Paris,Livré,null,null
O043306,2024-03-01,P00810,2,Paris,Expédié,null,null
O043307,2024-12-09,P00473,8,Paris,Expédié,null,null
O043308,2024-12-08,P00222,8,Paris,Livré,null,null
O043309,2024-09-27,P00640,2,Paris,Livré,null,null
O043310,2024-03-11,P00943,1,Lyon,Livré,null,null
O043311,2024-03-10,P00025,2,Paris,Expédié,null,null
O043312,2024-09-11,P00873,3,Paris,Livré,null,null
O043313,2024-09-07,P00017,10,Marseille,Livré,null,null
O043315,2024-03-29,P00957,15,Paris,Livré,null,null
O043316,2024-03-17,P00506,5,Marseille,Livré,null,null
O043317,2024-01-19,P00198,2,Lyon,Expédié,2024-02-15,Produit abîmé
O043318,2024-08-05,P00040,5,Paris,Expédié,null,null
O043319,2024-02-19,P00895,2,Lyon,Livré,null,null
O043320,2024-04-19,P00025,5,Paris,Livré,null,null
O043321,2024-11-16,P00024,1,Marseille,Livré,null,null
O043322,2024-02-24,P00387,2,Marseille,Livré,null,null
O043323,2024-11-27,P00512,1,Marseille,Livré,null,null
O043324,2024-12-21,P00947,2,Paris,Expédié,null,null
O043325,2024-12-08,P00516,5,Marseille,Livré,null,null
O043327,2024-11-29,P00521,8,Lyon,Livré,null,null
O043328,2024-09-05,P00664,8,Paris,Livré,null,null
O043329,2024-05-28,P00330,20,Marseille,Expédié,null,null
O043330,2024-04-24,P00212,1,Paris,Livré,2024-05-06,Produit abîmé
O043331,2024-10-27,P00009,3,Lyon,Expédié,null,null
O043332,2024-08-04,P00943,3,Lyon,Livré,2024-08-29,Client insatisfait
O043333,2024-04-04,P00987,8,Marseille,Livré,null,null
O043334,2024-09-05,P00547,2,Paris,Livré,null,null
O043336,2024-04-11,P00881,1,Marseille,Livré,null,null
O043337,2024-05-27,P00801,2,Lyon,Livré,null,null
O043338,2024-12-29,P00811,20,Lyon,Livré,2025-01-18,Livraison incomplète
O043339,2024-01-12,P00660,12,Marseille,Livré,null,null
O043340,2024-03-28,P00377,2,Marseille,Expédié,null,null
O043341,2024-09-16,P00061,10,Marseille,Livré,null,null
O043342,2024-05-20,P00535,1,Paris,Livré,null,null
O043343,2024-12-15,P00080,2,Paris,Expédié,null,null
O043344,2024-02-10,P00105,8,Lyon,Livré,null,null
O043345,2024-11-07,P00676,1,Lyon,Livré,null,null
O043346,2024-04-26,P00017,1,Lyon,Livré,null,null
O043347,2024-05-06,P00490,10,Paris,Livré,null,null
O043348,2024-12-20,P00780,5,Lyon,Livré,null,null
O043349,2024-12-22,P00846,20,Lyon,Expédié,null,null
O043350,2024-11-09,P00946,1,Paris,Expédié,null,null
O043352,2024-06-29,P00400,2,Marseille,Expédié,null,null
O043353,2024-04-27,P00403,2,Lyon,Livré,null,null
O043354,2024-03-01,P00325,10,Lyon,Livré,null,null
O043355,2024-12-28,P00456,2,Paris,Expédié,null,null
O043356,2024-12-03,P00347,2,Paris,Livré,null,null
O043357,2024-04-03,P00417,1,Marseille,Livré,null,null
O043358,2024-08-17,P00008,8,Marseille,Livré,null,null
O043359,2024-04-09,P00516,1,Paris,Expédié,null,null
O043360,2024-04-08,P00929,1,Lyon,Livré,null,null
O043361,2024-12-16,P00732,2,Marseille,Livré,null,null
O043362,2024-12-15,P00445,2,Paris,Expédié,null,null
O043363,2024-11-25,P00895,1,Marseille,Expédié,null,null
O043365,2024-12-03,P00463,1,Lyon,Livré,null,null
O043366,2024-12-28,P00954,12,Lyon,Expédié,null,null
O043367,2024-03-19,P00233,1,Marseille,Livré,2024-04-17,Livraison incomplète
O043368,2024-12-14,P00510,1,Paris,Livré,2024-12-29,Client insatisfait
O043369,2024-09-03,P00149,1,Lyon,Livré,null,null
O043370,2024-05-28,P00811,15,Paris,Expédié,null,null
O043372,2024-05-08,P00220,1,Marseille,Livré,null,null
O043373,2024-02-03,P00754,8,Marseille,Livré,null,null
O043374,2024-02-25,P00551,12,Marseille,Livré,null,null
O043376,2024-10-15,P00986,2,Paris,Livré,null,null
O043377,2024-12-30,P00305,2,Lyon,Livré,null,null
O043378,2024-09-30,P00198,5,Marseille,Livré,null,null
O043379,2024-10-21,P00135,5,Paris,Livré,null,null
O043380,2024-12-20,P00551,8,Marseille,Expédié,null,null
O043381,2024-03-14,P00551,10,Lyon,Livré,null,null
O043382,2024-12-07,P00024,2,Lyon,Livré,null,null
O043383,2024-08-08,P00751,5,Marseille,Livré,null,null
O043384,2024-12-18,P00366,1,Lyon,Livré,null,null
O043385,2024-12-14,P00001,3,Lyon,Livré,null,null
O043386,2024-09-13,P00362,5,Paris,Livré,null,null
O043387,2024-08-21,P00371,1,Marseille,Livré,null,null
O043388,2024-12-07,P00979,1,Lyon,Livré,null,null
O043389,2024-01-23,P00935,1,Marseille,Livré,null,null
O043390,2024-01-02,P00551,2,Lyon,Livré,null,null
O043391,2024-09-01,P00691,10,Paris,Expédié,null,null
O043392,2024-03-07,P00341,3,Marseille,Livré,null,null
O043393,2024-11-17,P00143,8,Paris,Livré,null,null
O043394,2024-06-03,P00558,1,Paris,Livré,null,null
O043396,2024-10-15,P00417,1,Lyon,Expédié,null,null
O043397,2024-12-08,P00045,1,Lyon,Livré,null,null
O043398,2024-06-30,P00009,2,Marseille,Livré,null,null
O043399,2024-02-04,P00881,3,Lyon,Expédié,null,null
O043400,2024-03-23,P00250,10,Lyon,Livré,null,null
O043401,2024-10-25,P00811,2,Paris,Livré,null,null
O043402,2024-10-25,P00159,3,Paris,Expédié,null,null
O043404,2024-10-16,P00265,1,Lyon,Livré,null,null
O043405,2024-03-17,P00416,1,Paris,Expédié,null,null
O043406,2024-10-21,P00551,1,Lyon,Expédié,null,null
O043407,2024-10-12,P00451,5,Paris,Expédié,null,null
O043408,2024-11-22,P00099,3,Paris,Livré,null,null
O043409,2024-11-06,P00256,1,Paris,Expédié,null,null
O043410,2024-11-28,P00373,3,Paris,Livré,null,null
O043411,2024-05-09,P00610,3,Lyon,Expédié,null,null
O043412,2024-12-30,P00688,1,Lyon,Livré,null,null
O043413,2024-01-11,P00521,5,Paris,Livré,null,null
O043414,2024-11-25,P00188,8,Marseille,Livré,null,null
O043415,2024-12-06,P00658,2,Marseille,Livré,null,null
O043416,2024-12-23,P00029,5,Marseille,Livré,null,null
O043417,2024-12-19,P00035,1,Lyon,Expédié,null,null
O043418,2024-11-21,P00691,8,Marseille,Expédié,null,null
O043420,2024-01-29,P00012,12,Paris,Expédié,null,null
O043421,2024-12-21,P00732,2,Paris,Livré,null,null
O043422,2024-10-25,P00834,1,Lyon,Livré,null,null
O043423,2024-01-01,P00039,2,Marseille,Expédié,null,null
O043424,2024-11-20,P00106,2,Lyon,Expédié,null,null
O043425,2024-03-24,P00014,1,Paris,Livré,null,null
O043426,2024-11-15,P00535,5,Lyon,Livré,null,null
O043427,2024-10-01,P00515,1,Lyon,Expédié,null,null
O043428,2024-12-20,P00143,1,Paris,Livré,2025-01-06,Livraison incomplète
O043429,2024-12-04,P00403,8,Marseille,Livré,null,null
O043430,2024-01-01,P00233,5,Marseille,Expédié,null,null
O043431,2024-01-10,P00952,1,Lyon,Expédié,2024-02-05,Client insatisfait
O043432,2024-08-11,P00691,5,Paris,Livré,null,null
O043433,2024-02-10,P00875,12,Paris,Livré,null,null
O043434,2024-01-01,P00470,1,Lyon,Livré,2024-01-10,Livraison incomplète
O043435,2024-01-27,P00228,2,Marseille,Livré,null,null
O043436,2024-11-19,P00565,8,Paris,Livré,null,null
O043437,2024-11-16,P00728,5,Paris,Livré,null,null
O043438,2024-11-08,P00074,1,Paris,Livré,null,null
O043439,2024-05-11,P00279,1,Marseille,Expédié,null,null
O043440,2024-10-22,P00366,8,Marseille,Livré,null,null
O043441,2024-10-20,P00979,15,Lyon,Livré,2024-10-29,Mauvaise référence
O043442,2024-09-05,P00330,8,Marseille,Livré,null,null
O043444,2024-01-02,P00253,15,Lyon,Expédié,null,null
O043445,2024-08-21,P00240,5,Lyon,Livré,null,null
O043447,2024-11-11,P00948,12,Lyon,Expédié,2024-12-05,Mauvaise référence
O043448,2024-07-09,P00630,5,Lyon,Livré,null,null
O043450,2024-02-11,P00252,12,Marseille,Expédié,null,null
O043451,2024-10-14,P00012,1,Paris,Livré,null,null
O043452,2024-01-29,P00470,8,Paris,Livré,null,null
O043453,2024-12-23,P00988,1,Marseille,Livré,null,null
O043454,2024-04-15,P00933,1,Marseille,Livré,null,null
O043456,2024-02-03,P00233,3,Paris,Livré,null,null
O043457,2024-04-16,P00881,2,Lyon,Expédié,null,null
O043458,2024-11-11,P00852,1,Paris,Expédié,null,null
O043459,2024-09-14,P00693,20,Paris,Expédié,null,null
O043460,2024-11-28,P00974,5,Lyon,Expédié,null,null
O043461,2024-10-03,P00895,12,Paris,Livré,null,null
O043462,2024-09-05,P00831,20,Lyon,Livré,null,null
O043464,2024-11-19,P00185,2,Lyon,Livré,null,null
O043465,2024-03-11,P00995,2,Lyon,Livré,null,null
O043466,2024-04-15,P00660,1,Paris,Livré,null,null
O043467,2024-12-05,P00466,3,Marseille,Expédié,null,null
O043468,2024-12-14,P00014,5,Marseille,Expédié,null,null
O043469,2024-11-25,P00090,3,Paris,Livré,null,null
O043471,2024-10-08,P00366,2,Marseille,Livré,null,null
O043472,2024-12-18,P00220,1,Marseille,Livré,null,null
O043474,2024-11-25,P00464,2,Paris,Livré,null,null
O043475,2024-07-07,P00077,1,Marseille,Expédié,null,null
O043476,2024-05-27,P00631,10,Paris,Livré,null,null
O043478,2024-03-09,P00182,1,Marseille,Livré,2024-03-20,Client insatisfait
O043479,2024-12-02,P00377,2,Marseille,Livré,null,null
O043480,2024-11-13,P00202,1,Lyon,Expédié,null,null
O043481,2024-10-02,P00011,8,Lyon,Livré,null,null
O043482,2024-10-23,P00284,2,Marseille,Livré,null,null
O043483,2024-12-13,P00974,1,Lyon,Expédié,null,null
O043484,2024-11-14,P00250,3,Paris,Livré,null,null
O043485,2024-11-21,P00996,12,Paris,Expédié,null,null
O043488,2024-01-13,P00355,12,Lyon,Expédié,null,null
O043489,2024-04-13,P00921,1,Marseille,Livré,null,null
O043491,2024-10-19,P00778,5,Paris,Expédié,null,null
O043493,2024-04-29,P00541,1,Marseille,Livré,null,null
O043494,2024-12-28,P00404,1,Marseille,Livré,null,null
O043495,2024-12-04,P00575,3,Paris,Livré,null,null
O043496,2024-12-16,P00568,1,Lyon,Livré,null,null
O043497,2024-11-20,P00379,8,Lyon,Livré,2024-12-12,Mauvaise référence
O043498,2024-02-01,P00234,12,Marseille,Livré,null,null
O043500,2024-07-17,P00729,1,Marseille,Expédié,null,null
O043501,2024-10-08,P00032,1,Lyon,Livré,null,null
O043502,2024-01-20,P00463,2,Lyon,Livré,null,null
O043503,2024-10-16,P00710,3,Lyon,Livré,null,null
O043504,2024-05-23,P00562,12,Paris,Expédié,null,null
O043505,2024-12-11,P00778,12,Paris,Livré,null,null
O043506,2024-12-18,P00970,5,Paris,Livré,null,null
O043507,2024-11-23,P00895,2,Paris,Expédié,null,null
O043508,2024-01-08,P00558,8,Marseille,Livré,null,null
O043511,2024-11-19,P00889,1,Marseille,Livré,null,null
O043512,2024-04-06,P00620,15,Marseille,Livré,null,null
O043513,2024-11-16,P00728,1,Paris,Expédié,null,null
O043514,2024-03-14,P00166,3,Marseille,Livré,null,null
O043517,2024-01-19,P00506,1,Lyon,Livré,null,null
O043518,2024-12-24,P00264,2,Marseille,Livré,null,null
O043519,2024-12-03,P00234,5,Paris,Livré,null,null
O043521,2024-01-21,P00615,5,Paris,Livré,2024-02-20,Produit abîmé
O043523,2024-11-22,P00620,8,Marseille,Livré,2024-11-29,Livraison incomplète
O043524,2024-09-26,P00335,3,Lyon,Livré,null,null
O043525,2024-11-11,P00554,2,Paris,Livré,null,null
O043527,2024-01-14,P00764,10,Marseille,Livré,2024-02-02,Produit abîmé
O043528,2024-10-02,P00931,8,Paris,Livré,null,null
O043529,2024-02-25,P00713,1,Marseille,Livré,null,null
O043531,2024-11-29,P00981,10,Lyon,Livré,null,null
O043532,2024-12-21,P00418,15,Marseille,Livré,null,null
O043533,2024-12-21,P00158,5,Lyon,Expédié,null,null
O043534,2024-11-22,P00135,2,Marseille,Livré,null,null
O043535,2024-01-01,P00515,5,Lyon,Livré,null,null
O043538,2024-12-04,P00330,2,Marseille,Livré,null,null
O043540,2024-01-23,P00355,5,Marseille,Livré,null,null
O043541,2024-05-03,P00490,3,Paris,Livré,null,null
O043542,2024-12-06,P00593,12,Lyon,Livré,null,null
O043544,2024-12-17,P00691,5,Paris,Livré,null,null
O043546,2024-01-11,P00615,1,Lyon,Expédié,null,null
O043547,2024-02-04,P00534,8,Paris,Livré,null,null
O043548,2024-02-26,P00158,2,Paris,Livré,null,null
O043549,2024-01-27,P00305,2,Paris,Livré,null,null
O043550,2024-12-11,P00413,2,Lyon,Expédié,null,null
O043551,2024-12-28,P00916,1,Marseille,Livré,null,null
O043552,2024-04-17,P00136,15,Paris,Livré,null,null
O043553,2024-01-11,P00039,3,Lyon,Expédié,null,null
O043554,2024-09-11,P00671,8,Paris,Livré,null,null
O043555,2024-12-08,P00526,2,Lyon,Livré,null,null
O043557,2024-01-08,P00658,8,Marseille,Livré,null,null
O043558,2024-01-21,P00015,3,Lyon,Livré,null,null
O043559,2024-11-26,P00343,2,Marseille,Expédié,null,null
O043560,2024-01-27,P00630,15,Marseille,Livré,null,null
O043561,2024-09-27,P00488,3,Lyon,Livré,null,null
O043562,2024-12-06,P00738,5,Lyon,Expédié,null,null
O043563,2024-01-12,P00175,1,Paris,Livré,null,null
O043564,2024-01-31,P00253,2,Paris,Livré,null,null
O043565,2024-12-31,P00981,10,Paris,Expédié,null,null
O043566,2024-11-30,P00212,8,Lyon,Expédié,null,null
O043567,2024-11-10,P00463,3,Lyon,Livré,null,null
O043569,2024-11-16,P00574,12,Marseille,Livré,null,null
O043570,2024-09-28,P00202,3,Lyon,Livré,2024-10-06,Mauvaise référence
O043571,2024-12-24,P00754,3,Marseille,Livré,null,null
O043572,2024-03-19,P00905,2,Paris,Livré,null,null
O043573,2024-05-16,P00282,5,Marseille,Livré,null,null
O043574,2024-04-16,P00414,2,Paris,Expédié,null,null
O043575,2024-11-02,P00873,2,Paris,Livré,null,null
O043576,2024-12-22,P00890,15,Lyon,Livré,null,null
O043577,2024-02-08,P00105,1,Marseille,Expédié,null,null
O043578,2024-03-06,P00764,1,Paris,Expédié,null,null
O043579,2024-11-17,P00658,1,Lyon,Expédié,null,null
O043581,2024-03-24,P00377,2,Lyon,Livré,null,null
O043582,2024-12-11,P00751,2,Marseille,Livré,null,null
O043583,2024-09-06,P00732,1,Paris,Livré,null,null
O043584,2024-10-18,P00035,3,Lyon,Livré,null,null
O043585,2024-12-12,P00946,3,Paris,Expédié,null,null
O043586,2024-10-18,P00738,8,Paris,Livré,null,null
O043587,2024-10-15,P00175,15,Marseille,Livré,2024-10-31,Mauvaise référence
O043588,2024-12-06,P00810,5,Paris,Expédié,null,null
O043589,2024-12-08,P00536,1,Marseille,Livré,null,null
O043590,2024-06-06,P00546,1,Paris,Expédié,null,null
O043591,2024-12-13,P00631,8,Lyon,Livré,null,null
O043592,2024-11-29,P00966,5,Lyon,Livré,null,null
O043593,2024-12-13,P00007,1,Paris,Livré,null,null
O043594,2024-12-11,P00442,2,Lyon,Expédié,null,null
O043595,2024-12-25,P00253,8,Marseille,Livré,null,null
O043597,2024-11-24,P00659,3,Paris,Expédié,null,null
O043598,2024-12-16,P00256,3,Marseille,Expédié,null,null
O043599,2024-07-22,P00403,1,Lyon,Livré,null,null
O043600,2024-12-25,P00355,5,Marseille,Livré,2025-01-12,Livraison incomplète
O043601,2024-01-30,P00347,8,Lyon,Livré,null,null
O043602,2024-12-14,P00503,10,Paris,Livré,null,null
O043603,2024-12-11,P00912,8,Paris,Expédié,null,null
O043604,2024-03-11,P00188,3,Lyon,Expédié,null,null
O043605,2024-07-15,P00792,5,Lyon,Livré,null,null
O043606,2024-12-01,P00201,3,Lyon,Livré,null,null
O043607,2024-05-06,P00035,1,Marseille,Expédié,null,null
O043608,2024-04-27,P00229,10,Paris,Livré,null,null
O043609,2024-11-01,P00198,3,Lyon,Livré,null,null
O043611,2024-10-17,P00070,3,Lyon,Livré,null,null
O043612,2024-05-28,P00466,20,Marseille,Livré,null,null
O043613,2024-11-02,P00204,20,Lyon,Livré,2024-12-01,Produit abîmé
O043614,2024-12-16,P00738,3,Paris,Livré,null,null
O043615,2024-03-10,P00881,1,Paris,Livré,null,null
O043616,2024-10-03,P00729,2,Paris,Livré,null,null
O043617,2024-03-13,P00132,12,Marseille,Expédié,null,null
O043618,2024-02-15,P00287,2,Paris,Livré,null,null
O043619,2024-06-09,P00817,20,Lyon,Expédié,null,null
O043620,2024-11-13,P00732,1,Lyon,Livré,null,null
O043621,2024-12-11,P00594,3,Lyon,Livré,null,null
O043623,2024-04-14,P00963,3,Marseille,Expédié,null,null
O043624,2024-12-02,P00400,2,Paris,Expédié,null,null
O043625,2024-04-17,P00418,15,Lyon,Livré,null,null
O043627,2024-12-02,P00011,5,Paris,Expédié,null,null
O043629,2024-08-29,P00070,1,Paris,Livré,null,null
O043630,2024-11-05,P00802,2,Marseille,Livré,null,null
O043631,2024-12-22,P00630,8,Marseille,Livré,null,null
O043633,2024-11-16,P00626,2,Lyon,Livré,null,null
O043634,2024-12-25,P00336,10,Paris,Livré,null,null
O043635,2024-11-04,P00355,1,Paris,Livré,null,null
O043636,2024-08-03,P00049,2,Paris,Livré,null,null
O043637,2024-08-16,P00778,1,Lyon,Livré,null,null
O043638,2024-12-08,P00152,1,Paris,Expédié,null,null
O043639,2024-02-23,P00895,2,Lyon,Livré,null,null
O043640,2024-10-13,P00469,20,Lyon,Expédié,null,null
O043641,2024-11-08,P00942,1,Lyon,Livré,null,null
O043642,2024-09-18,P00767,1,Lyon,Livré,null,null
O043643,2024-05-29,P00610,2,Marseille,Livré,null,null
O043644,2024-03-01,P00610,5,Marseille,Livré,null,null
O043645,2024-05-20,P00037,8,Paris,Livré,null,null
O043646,2024-08-21,P00024,8,Paris,Livré,null,null
O043648,2024-11-16,P00258,1,Lyon,Livré,null,null
O043649,2024-08-15,P00379,5,Paris,Livré,2024-08-22,Produit abîmé
O043650,2024-11-24,P00541,5,Lyon,Expédié,null,null
O043651,2024-11-09,P00948,3,Paris,Livré,null,null
O043652,2024-10-29,P00971,2,Paris,Livré,null,null
O043653,2024-02-15,P00343,8,Marseille,Livré,null,null
O043654,2024-12-18,P00532,2,Paris,Livré,null,null
O043655,2024-10-22,P00542,1,Lyon,Expédié,null,null
O043656,2024-02-21,P00979,2,Paris,Expédié,null,null
O043657,2024-04-13,P00943,2,Marseille,Livré,null,null
O043658,2024-11-16,P00193,1,Marseille,Expédié,null,null
O043659,2024-04-10,P00509,5,Lyon,Livré,null,null
O043660,2024-04-14,P00014,10,Lyon,Expédié,null,null
O043661,2024-12-15,P00082,3,Lyon,Livré,null,null
O043662,2024-10-16,P00364,2,Lyon,Livré,null,null
O043664,2024-12-20,P00152,8,Lyon,Livré,null,null
O043665,2024-11-23,P00128,8,Paris,Expédié,null,null
O043666,2024-09-01,P00811,2,Lyon,Expédié,null,null
O043667,2024-01-31,P00943,5,Paris,Expédié,null,null
O043668,2024-01-27,P00613,8,Paris,Livré,null,null
O043669,2024-01-16,P00008,1,Marseille,Expédié,2024-01-24,Client insatisfait
O043670,2024-12-23,P00449,2,Marseille,Livré,null,null
O043671,2024-04-17,P00952,1,Paris,Livré,null,null
O043672,2024-09-25,P00488,20,Paris,Expédié,null,null
O043673,2024-09-09,P00240,1,Lyon,Expédié,null,null
O043674,2024-01-08,P00957,1,Lyon,Expédié,null,null
O043675,2024-04-11,P00881,3,Lyon,Livré,null,null
O043676,2024-12-21,P00182,10,Lyon,Livré,null,null
O043677,2024-10-14,P00136,2,Marseille,Expédié,null,null
O043678,2024-04-22,P00427,8,Lyon,Livré,null,null
O043679,2024-01-30,P00553,5,Lyon,Expédié,null,null
O043681,2024-01-08,P00981,5,Paris,Expédié,null,null
O043682,2024-12-04,P00063,10,Lyon,Livré,null,null
O043684,2024-12-26,P00939,1,Marseille,Expédié,null,null
O043686,2024-12-28,P00093,12,Paris,Livré,null,null
O043687,2024-07-29,P00082,10,Marseille,Expédié,null,null
O043688,2024-12-02,P00335,12,Marseille,Livré,2024-12-11,Mauvaise référence
O043689,2024-11-15,P00037,8,Marseille,Livré,null,null
O043691,2024-12-02,P00244,10,Marseille,Livré,null,null
O043692,2024-06-10,P00707,1,Paris,Livré,null,null
O043693,2024-12-02,P00957,2,Lyon,Livré,null,null
O043694,2024-11-08,P00398,2,Lyon,Livré,null,null
O043695,2024-06-03,P00011,1,Paris,Expédié,null,null
O043696,2024-08-10,P00604,8,Lyon,Expédié,null,null
O043697,2024-05-18,P00715,1,Lyon,Livré,null,null
O043698,2024-01-29,P00653,1,Marseille,Livré,null,null
O043700,2024-10-08,P00860,8,Marseille,Expédié,null,null
O043701,2024-04-14,P00558,12,Marseille,Livré,null,null
O043702,2024-10-16,P00948,8,Paris,Livré,null,null
O043703,2024-10-01,P00140,10,Lyon,Livré,null,null
O043705,2024-12-30,P00759,3,Paris,Livré,null,null
O043706,2024-12-21,P00679,10,Paris,Livré,null,null
O043707,2024-11-12,P00791,3,Marseille,Expédié,null,null
O043708,2024-11-07,P00418,20,Lyon,Livré,null,null
O043709,2024-05-18,P00466,1,Lyon,Livré,null,null
O043711,2024-12-07,P00568,8,Paris,Livré,null,null
O043712,2024-05-23,P00341,5,Marseille,Livré,null,null
O043713,2024-01-06,P00375,3,Paris,Livré,null,null
O043714,2024-12-17,P00198,8,Paris,Livré,null,null
O043715,2024-02-06,P00159,10,Marseille,Livré,2024-03-04,Mauvaise référence
O043716,2024-10-22,P00811,10,Marseille,Livré,null,null
O043717,2024-11-20,P00012,1,Paris,Expédié,2024-12-12,Mauvaise référence
O043719,2024-10-25,P00003,1,Lyon,Livré,null,null
O043720,2024-01-24,P00118,1,Lyon,Livré,null,null
O043721,2024-04-30,P00603,1,Marseille,Livré,null,null
O043722,2024-11-27,P00479,2,Marseille,Livré,null,null
O043723,2024-10-12,P00596,8,Lyon,Livré,null,null
O043724,2024-04-27,P00839,3,Paris,Expédié,null,null
O043725,2024-01-19,P00603,8,Marseille,Expédié,null,null
O043726,2024-01-04,P00558,3,Lyon,Livré,null,null
O043727,2024-12-18,P00105,3,Paris,Livré,null,null
O043728,2024-04-25,P00036,1,Marseille,Expédié,null,null
O043729,2024-11-20,P00851,8,Paris,Livré,null,null
O043730,2024-02-09,P00792,8,Lyon,Livré,null,null
O043731,2024-10-23,P00881,2,Lyon,Livré,2024-10-29,Produit abîmé
O043732,2024-12-23,P00819,2,Paris,Livré,null,null
O043733,2024-11-29,P00811,1,Paris,Livré,null,null
O043734,2024-05-07,P00445,8,Paris,Livré,null,null
O043735,2024-04-08,P00121,8,Paris,Livré,null,null
O043736,2024-01-14,P00729,5,Paris,Expédié,null,null
O043737,2024-09-28,P00158,1,Lyon,Livré,2024-10-17,Client insatisfait
O043738,2024-12-05,P00258,1,Marseille,Expédié,null,null
O043739,2024-10-23,P00201,1,Paris,Livré,null,null
O043740,2024-12-30,P00721,1,Paris,Livré,null,null
O043741,2024-03-26,P00507,1,Lyon,Livré,2024-04-13,Produit abîmé
O043742,2024-05-24,P00809,1,Marseille,Expédié,2024-06-19,Mauvaise référence
O043743,2024-01-07,P00770,3,Lyon,Livré,null,null
O043744,2024-02-10,P00370,2,Lyon,Livré,null,null
O043745,2024-04-08,P00414,2,Marseille,Livré,null,null
O043746,2024-09-21,P00604,3,Lyon,Livré,null,null
O043747,2024-11-04,P00712,5,Paris,Livré,null,null
O043749,2024-12-31,P00025,5,Marseille,Livré,null,null
O043750,2024-09-19,P00742,2,Lyon,Livré,null,null
O043751,2024-09-06,P00198,8,Paris,Expédié,null,null
O043752,2024-11-11,P00881,12,Marseille,Expédié,null,null
O043753,2024-12-07,P00341,2,Marseille,Livré,null,null
O043754,2024-02-22,P00055,1,Lyon,Expédié,null,null
O043756,2024-09-12,P00478,12,Marseille,Livré,null,null
O043758,2024-03-14,P00893,12,Paris,Livré,null,null
O043759,2024-11-17,P00738,1,Marseille,Expédié,null,null
O043760,2024-01-29,P00149,1,Lyon,Livré,null,null
O043761,2024-08-24,P00551,8,Marseille,Expédié,null,null
O043762,2024-12-17,P00921,2,Paris,Livré,null,null
O043764,2024-05-09,P00859,12,Paris,Livré,null,null
O043765,2024-10-08,P00931,1,Marseille,Livré,null,null
O043767,2024-01-07,P00809,10,Paris,Expédié,2024-01-30,Livraison incomplète
O043769,2024-12-17,P00865,1,Paris,Livré,2024-12-29,Livraison incomplète
O043770,2024-11-14,P00699,2,Marseille,Livré,null,null
O043771,2024-12-17,P00198,15,Lyon,Livré,null,null
O043772,2024-01-21,P00802,1,Marseille,Livré,null,null
O043775,2024-11-23,P00931,1,Lyon,Livré,null,null
O043776,2024-11-15,P00754,10,Lyon,Livré,2024-11-27,Mauvaise référence
O043777,2024-03-21,P00742,1,Paris,Expédié,null,null
O043778,2024-12-08,P00105,1,Paris,Livré,null,null
O043779,2024-02-09,P00963,2,Marseille,Expédié,null,null
O043780,2024-01-05,P00963,5,Marseille,Expédié,null,null
O043781,2024-01-27,P00343,5,Marseille,Livré,null,null
O043783,2024-08-07,P00466,10,Paris,Livré,null,null
O043784,2024-11-18,P00002,3,Lyon,Livré,null,null
O043786,2024-12-06,P00334,2,Paris,Livré,null,null
O043787,2024-12-05,P00008,2,Lyon,Expédié,null,null
O043788,2024-10-18,P00525,10,Lyon,Livré,null,null
O043789,2024-12-01,P00063,8,Paris,Livré,null,null
O043790,2024-07-03,P00981,12,Lyon,Livré,null,null
O043791,2024-12-11,P00506,15,Marseille,Livré,null,null
O043792,2024-12-17,P00621,2,Paris,Livré,null,null
O043793,2024-10-24,P00090,3,Marseille,Livré,null,null
O043794,2024-05-22,P00017,5,Paris,Expédié,null,null
O043795,2024-07-19,P00173,1,Lyon,Livré,null,null
O043796,2024-11-24,P00445,1,Marseille,Expédié,null,null
O043797,2024-12-25,P00319,10,Marseille,Expédié,null,null
O043798,2024-12-10,P00536,3,Lyon,Livré,null,null
O043799,2024-10-26,P00764,3,Lyon,Expédié,null,null
O043800,2024-09-20,P00198,3,Paris,Livré,null,null
O043801,2024-12-16,P00106,8,Paris,Livré,null,null
O043802,2024-11-10,P00631,1,Paris,Livré,null,null
O043803,2024-08-29,P00212,5,Lyon,Livré,null,null
O043804,2024-01-30,P00343,3,Lyon,Livré,null,null
O043805,2024-11-07,P00541,12,Paris,Expédié,null,null
O043806,2024-09-29,P00253,3,Marseille,Livré,null,null
O043808,2024-12-23,P00039,15,Lyon,Livré,null,null
O043811,2024-04-24,P00466,2,Paris,Expédié,null,null
O043812,2024-09-27,P00831,15,Lyon,Livré,null,null
O043813,2024-03-05,P00846,10,Lyon,Expédié,null,null
